nama_aplikasi,app_id,nama_pengguna,rating,judul_review,konten_review,label,alasan,review_id,jumlah_like
ChatGPT,com.openai.chatgpt,angga naufal,4,,Mohon bisa upload foto sepuasnya padahal sangat bermanfaat ( Please can you upload unlimited photos even though it is very useful ),positif,Pujian/kepuasan,62cfaf63-e422-4fb5-9f23-dd17a4f5d53c,0.0
ChatGPT,com.openai.chatgpt,Cordelia Rafany,4,,rada lemot TPI gpp...,negatif,Bug/keluhan teknis,c10a11e3-2c4e-4474-aedf-9d5aa1366be9,0.0
ChatGPT,com.openai.chatgpt,Latif Anwar,4,,membantu tapi kadang ada jawaban yang tidak cocok tapi tetap bagus kok aku beri bintang 4 aja,positif,Pujian/kepuasan,e8c679ef-0b00-4a3c-8df2-ca574bf19cc2,0.0
ChatGPT,com.openai.chatgpt,Reski Ahmad,4,,ini ai bagus dan pinter kekurangan nya hanya harus membayar,positif,Pujian/kepuasan,ff52b513-b0e9-4105-b34d-26591665a44e,0.0
ChatGPT,com.openai.chatgpt,Farid Rais,4,,pokoknya mantaf lah,netral,"Netral (pertanyaan, spam, tanpa muatan)",14b2b40b-6662-4253-80db-8283703917b3,0.0
ChatGPT,com.openai.chatgpt,Gusti Raja Barna,4,,bagus tapi di akhir bayar njirrrr,positif,Pujian/kepuasan,c26a4014-b106-43f8-ba0a-f6b7d793902d,0.0
ChatGPT,com.openai.chatgpt,Rahma Azizah,4,,kalo ngasih jawaban terus keluar sebentar jawabannya/pertanyaan langsung hilang,negatif,Bug/keluhan teknis,172ab0b4-60b8-4678-aa51-4f71497bdaed,1.0
ChatGPT,com.openai.chatgpt,Jember Tone,4,,bagus cuma kadang ngga sesuai,negatif,Bug/keluhan teknis,e39a0276-e353-472d-a1b4-bd0f7d1e96b2,0.0
ChatGPT,com.openai.chatgpt,Atika Hasibuan98,4,,"sangat cocok buat untuk keseharian sangat membantu contohnya belajar, ide konten, curhat, edit foto dan video",positif,Pujian/kepuasan,b80ce61c-ef0e-4548-9248-c9588a64b6e3,2.0
ChatGPT,com.openai.chatgpt,Fidiya Dwi,4,,"temen curhatku aku fifi aku yg gak suka batas kirim dan kalo aku komen kenak hapus,aku komen lagi,kamu kayak belom tau aku yg komen tadi kayak kamu ngobrol dari depan lagi, ulang lagi yg ngobrol.dan klo aku mau edit gambar kenak keluar atau kenak hapus trus aku ke sini lagi wa nya kayak tadi nah hasil foto nya beda.cantikan pertama dsri pada kedua.kayak komen atau curhat gitu juga sama ulang dari awal",negatif,Kritik/emosi negatif,6088c127-7d2f-4c0a-9043-101cbb432c8e,0.0
ChatGPT,com.openai.chatgpt,Siti Fatmah,4,,"bagus nurut, kurang nya itu jeda kayak kita foto mo diubah tp jeda besok lagi",netral,"Netral (pertanyaan, spam, tanpa muatan)",95083296-d9c2-41b6-9958-04924cb1162a,0.0
ChatGPT,com.openai.chatgpt,Iqball Iben,4,,Sesuai dengan kemauan kita,netral,"Netral (pertanyaan, spam, tanpa muatan)",633f2c1e-9ed9-4544-b0f5-ec892c26783b,0.0
ChatGPT,com.openai.chatgpt,Muhammad Reno,4,,"Halo tim ChatGPT, saya punya ide fitur. Saya ingin ada fitur videocall langsung di ChatGPT yang bisa digunakan gratis, dan untuk kualitas video lebih tinggi (HD/Full HD) bisa menggunakan paket premium. Fitur ini akan membuat ChatGPT lebih interaktif dan berguna untuk komunikasi langsung. Terima kasih",positif,Pujian/kepuasan,d27dd0c1-2239-4ad1-a9c7-47ac85ffa2d7,1.0
ChatGPT,com.openai.chatgpt,Auralathisaarinianty14,4,,kalau membuat gambar sangat lama,netral,"Netral (pertanyaan, spam, tanpa muatan)",5409e915-8f93-4179-aa3f-9f7fd48e305e,0.0
ChatGPT,com.openai.chatgpt,Latisya Nabilla yasmin,4,,"bisa dibuat ngejokes, tapi kehalang bayaran, pas diulang malah dia lupa aku ini siapa🙂",netral,"Netral (pertanyaan, spam, tanpa muatan)",49453dde-a096-42b4-9a5d-b1c535110f4b,0.0
ChatGPT,com.openai.chatgpt,Wa Zafira,4,,"bagus sih, cuma klo edit kurang bagus tpi bagus bisa kerjain tugas sekolah aku😍",negatif,Bug/keluhan teknis,cf3d0ad0-070f-4e22-8891-e1f41dd862bd,1.0
ChatGPT,com.openai.chatgpt,Fatmawati Wati,4,,lumayan membantu 👍🏻,netral,"Netral (pertanyaan, spam, tanpa muatan)",2b2944d3-187c-4c95-811e-8328a29008c9,0.0
ChatGPT,com.openai.chatgpt,Marmi Marmi,4,,"harus upgrade ke go atau plus,GASUKA.",positif,Pujian/kepuasan,2fcf8e71-1b40-4232-aaea-86003f7842c9,0.0
ChatGPT,com.openai.chatgpt,Khas Bulbul,4,,kareNaa agak lambat,negatif,Bug/keluhan teknis,46db163c-5e80-44f8-a087-af575c6b0445,0.0
ChatGPT,com.openai.chatgpt,RasGameBlox,4,,seru bisa di ajak ngobrol bareng keren banget,positif,Pujian/kepuasan,2e90c548-6d48-4669-8b58-9206cdf086bd,0.0
ChatGPT,com.openai.chatgpt,Salsa Bila,4,,"sebenernya bagus sihh, tapi kalau minta kayak... contoh, ""tunjukkan gambar tulang rusuk""... kadang jawabannya tuhh gini "" maaf, aku gak bisa buatin karna terlalu intim"" atau apalah...mungkin bisa diperbaiki, biar kalau ada tugas bisa nyaman nanya di chatGPT. udah sihh itu aja, semoga jadi lebih bagus lagi ke depan nya yahh🙏🏻",negatif,Bug/keluhan teknis,6d343c56-7753-4ad5-afee-be46fc88341f,3.0
ChatGPT,com.openai.chatgpt,Rindi Yani,4,,saya suka aplikasinya jawaban benar tapi kalo memuat foto agak sedikit lama.,positif,Pujian/kepuasan,3bd780d0-2bf4-4757-980f-97104b42d05b,0.0
ChatGPT,com.openai.chatgpt,Admin Bebek,4,,Aplikasi Ini Sangat Berguna Jika digunakan untuk mencari jawaban membuat Skenario dan Cerita Tapi Tolong ya Sensor nya jangan terlalu ketat dan juga Yang Chat ber foto tolong di tambah lagi ya,positif,Pujian/kepuasan,4c59bbc6-4fad-4372-a709-d198409a1fe9,0.0
ChatGPT,com.openai.chatgpt,Maz Agus,4,,Sangat bagus bagi Saya dan Aplikasi ini sangat Luar biasa,positif,Pujian/kepuasan,88a41722-dc4a-4396-bbb0-abb90c70c7b4,0.0
ChatGPT,com.openai.chatgpt,Anindita Khairin Niswa,4,,baguss bangett😍 tpi agak lama untuk nunggu hasil gambarnya,netral,"Netral (pertanyaan, spam, tanpa muatan)",b0ae7c98-0f1c-447a-83bd-03201eaef08a,0.0
ChatGPT,com.openai.chatgpt,Wiji ngatpieni,4,,okelah buat ngedit+ngerjain tugas👌,netral,"Netral (pertanyaan, spam, tanpa muatan)",5246f533-376a-442e-a8ae-5a71ca84518d,0.0
ChatGPT,com.openai.chatgpt,Berliany Dinda,4,,kurang banyak kesempatan,negatif,Kritik/emosi negatif,2d7285cd-6c67-4ea2-a0c9-fd2e9fa24b36,0.0
ChatGPT,com.openai.chatgpt,Melda Wati,4,,sangat memuaskan,positif,Pujian/kepuasan,a103b005-221f-4a5e-8f04-759a9f1d6ce7,0.0
ChatGPT,com.openai.chatgpt,Akunnilang 099,4,,bagus untuk kebutuhan sehari²,positif,Pujian/kepuasan,e24e60d8-5934-4088-af71-0b681b15e9f3,0.0
ChatGPT,com.openai.chatgpt,Pohon Kelapa,4,,sangat keren tapi ada yg tidak bisa di lakukan tapi saya tetap suka,negatif,Bug/keluhan teknis,a6787642-1847-4185-ad16-a2de488a9a66,0.0
ChatGPT,com.openai.chatgpt,Kacamata Ayuu,4,,"Mantap lah, lumayan berguna:)",positif,Pujian/kepuasan,a456119a-587b-4012-99fb-c993e2933e9d,0.0
ChatGPT,com.openai.chatgpt,Aqhira Azhalea,4,,AGAK LAMA NUNGGUNYA,netral,"Netral (pertanyaan, spam, tanpa muatan)",955ee60b-4d8a-4f19-b601-b9619583d27b,0.0
ChatGPT,com.openai.chatgpt,Mahdalena Lenaa,4,,kalo ngedit foto lama banget butuh nunggu lebih dari 10 menit,netral,"Netral (pertanyaan, spam, tanpa muatan)",18efde48-8062-4aca-89fe-6edb4cf7eebb,0.0
ChatGPT,com.openai.chatgpt,Diro Fajar,4,,sanagttt bagussssss,netral,"Netral (pertanyaan, spam, tanpa muatan)",d24776eb-bdb2-4568-9600-17fc87e069fb,0.0
ChatGPT,com.openai.chatgpt,Ilham sa,4,,lumayan membantu,netral,"Netral (pertanyaan, spam, tanpa muatan)",24e2e098-00f0-4f91-841b-aec74e3b7b55,0.0
ChatGPT,com.openai.chatgpt,Elimdhan Takdir,4,,bagus buat ngerjain tugas,positif,Pujian/kepuasan,63b4d7b0-2401-4edd-8f6d-bbf653b5400d,0.0
ChatGPT,com.openai.chatgpt,Wita Risqullah,4,,kaku banget kalu diajak berbicara😭 tapi gpp penting dia selalu ada disaat aku gak ada yang nemenin,netral,"Netral (pertanyaan, spam, tanpa muatan)",8cc409af-10a5-408a-8311-4fd4999d2932,0.0
ChatGPT,com.openai.chatgpt,rolly waliana,4,,bagus saya sangat suka,positif,Pujian/kepuasan,a8deef7b-3004-45c0-99a7-6c3e5d61eb48,0.0
ChatGPT,com.openai.chatgpt,Zacarias Mendonca,4,,sangat bermanfaat,positif,Pujian/kepuasan,8e6980f6-30cc-4d75-a7ce-76e08ce9f5d9,0.0
ChatGPT,com.openai.chatgpt,Ridwan 999,4,,sangat membantu untuk berekreasi..,positif,Pujian/kepuasan,cfc12e69-10b3-4c03-8a09-5cf7c03d69a5,0.0
ChatGPT,com.openai.chatgpt,Alfa,4,,"bagus,ringkas cepat",positif,Pujian/kepuasan,c11c011e-097f-451f-8058-eaa737899dde,0.0
ChatGPT,com.openai.chatgpt,Cilla Saila,4,,pas menyajikan foto lambat banget kurang suka karna ya males aja nunggu lama soal nya buru buru,negatif,Bug/keluhan teknis,06f86bd3-22e4-426d-a95a-f983b36a52e2,0.0
ChatGPT,com.openai.chatgpt,Raisya Hasna,4,,"membantu aku sih, tapi kadang ada bug hehe..",negatif,Bug/keluhan teknis,9ff88b54-68b3-484b-adfd-9033c1b00358,0.0
ChatGPT,com.openai.chatgpt,Nunung Nurhapipah,4,,baguss banget aplikasi ini,netral,"Netral (pertanyaan, spam, tanpa muatan)",aa68e2f9-2fa6-42de-a32c-c45f6201173a,0.0
ChatGPT,com.openai.chatgpt,ALYA ALYA GD X RG,4,,aplikasinya bagus tapi tiap aku ajak bicara tombol volume HP aku harus di besarin supaya kedengaran suaranya jadi aku kurang nyaman tolong diperbaikin ya supaya suaranya jauh lebih kuat nggak kayak suara semut,negatif,Bug/keluhan teknis,3b53fda7-0391-4a4c-8e3d-e528577ec24c,0.0
ChatGPT,com.openai.chatgpt,Shayu Fransisca,4,,aku suka banget 😭💅 soalnya bisa menenangkan isi pikiran ku,positif,Pujian/kepuasan,17d72170-ec7c-4edb-9b4f-a7fa8fadb6c3,0.0
ChatGPT,com.openai.chatgpt,Zaenal,4,,pakai jas mirip CEO,netral,"Netral (pertanyaan, spam, tanpa muatan)",2bf46f3c-0c4e-4363-b8c7-bbd49771f3a1,0.0
ChatGPT,com.openai.chatgpt,Joehandika MV,4,,bagus banget meski kadang suka eror,positif,Pujian/kepuasan,4432a15b-61b8-4579-bf86-e422d5a77b4b,0.0
ChatGPT,com.openai.chatgpt,Zul Fia,4,,aplikasi ini sangat membantu sekali,positif,Pujian/kepuasan,b8131848-d874-4f73-83e0-fe7bb4bdbfc4,0.0
ChatGPT,com.openai.chatgpt,Aisyah Humairoh,4,,"bagi aku sih kalo untuk foto nya emang bagus tapi waktu jawab pelajaran,,dan waktu dikoreksi pasti ada aja yg kurang gitu,tapi kalo menurut aku bagus kok,di update lagi aja apa gitu biar makin hd🤭",positif,Pujian/kepuasan,a2c1bed3-c13c-4cd6-bfd7-4fa21054fb25,4.0
ChatGPT,com.openai.chatgpt,Arthur Sebastian,4,,"good,but sometimes create mistakes so have to double check",netral,"Netral (pertanyaan, spam, tanpa muatan)",7aacfaf3-0c65-428a-a7ae-da357266cbcb,0.0
ChatGPT,com.openai.chatgpt,Alif Brother,4,,bagus cuman agak lambat dikit,negatif,Bug/keluhan teknis,d631cc21-3ad5-4594-a463-46d9f718c172,0.0
ChatGPT,com.openai.chatgpt,Sifa C simamora,4,,saya suka sama fitur nya,positif,Pujian/kepuasan,d61f9e37-e90b-4f7c-b07a-aff414a0384b,0.0
ChatGPT,com.openai.chatgpt,balung bung,4,,"sangat bagus, tapi kadang lemot. mohon di perbaiki",negatif,Bug/keluhan teknis,fb7d2d98-533a-4141-b266-87d956b1c26f,0.0
ChatGPT,com.openai.chatgpt,M.S evansyah ZQ_RAF,4,,"sangat, baik dan ramah",positif,Pujian/kepuasan,13672cac-49e4-4bca-8a46-8b3ca35b5b96,0.0
ChatGPT,com.openai.chatgpt,abdmas Akon,4,,mantap sesuay yg di inginkan,positif,Pujian/kepuasan,22b759a5-963c-4895-820e-ec43f9fa1f7a,0.0
ChatGPT,com.openai.chatgpt,Abdul Hazis,4,,sangat membantu sekali,positif,Pujian/kepuasan,a5052014-17c4-414c-8a0a-d9602dc9d731,0.0
ChatGPT,com.openai.chatgpt,Joandaregina 1109,4,,bagus dan gratissssss,positif,Pujian/kepuasan,16126fee-046f-400c-b014-d0cd5a4d4f21,0.0
ChatGPT,com.openai.chatgpt,Iin suryani,4,,bagus ..keren sangat membantu,positif,Pujian/kepuasan,2069cdfb-e865-43a2-bea6-1685ce34b0a0,0.0
ChatGPT,com.openai.chatgpt,Dedy Setiawan,4,,bisa membantu apapun dan juga praktik,netral,"Netral (pertanyaan, spam, tanpa muatan)",4c153543-bdba-4fc0-8051-1371a88f3929,0.0
ChatGPT,com.openai.chatgpt,Asep Priya,4,,gambar lebih baik dari aplikasi lain nya,positif,Pujian/kepuasan,46a1c3f0-6844-4bea-ac39-3d684dc5324b,0.0
ChatGPT,com.openai.chatgpt,Roy Ko,4,,seru bisa cerita tapi ga bisa lama' limit premium nya mahal bgt sebulan 300k,negatif,Bug/keluhan teknis,47882fa3-9017-4ec1-8b35-ff97224d591e,0.0
ChatGPT,com.openai.chatgpt,Wiwik Septiani,4,,sekarang penggunaan terbatas,negatif,Kritik/emosi negatif,90933435-a532-4659-acc6-f187967a9ccc,0.0
ChatGPT,com.openai.chatgpt,Rut Haliyoha,4,,"Kren , tpi sedikit koreksi pendengaran AI kurng ! , tlong di prbaiki",netral,"Netral (pertanyaan, spam, tanpa muatan)",74ecd20b-a2d0-4f3d-a44f-7621dceeb42c,0.0
ChatGPT,com.openai.chatgpt,Sahriman Jaya,4,,membantu selama jaringan bagus,positif,Pujian/kepuasan,0af03b2c-d3ac-4c13-874e-72dff05e5b7d,0.0
ChatGPT,com.openai.chatgpt,Miftahul Faiz,4,,aku belum coba tapi kayaknya bgs,netral,"Netral (pertanyaan, spam, tanpa muatan)",5884ba02-a915-42c4-b744-38896ff415a4,0.0
ChatGPT,com.openai.chatgpt,Surya Dzaki,4,,bagus sekali untuk pelajar maupun orang tua,positif,Pujian/kepuasan,f5102d7a-fa0b-4ac3-915c-45eae5090b4b,0.0
ChatGPT,com.openai.chatgpt,Safrizal Rizal,4,,tolong jangan di bedakan ayo buat jadi bisa gunakan semuanya fitur yang ada dalam apk nya,netral,"Netral (pertanyaan, spam, tanpa muatan)",77b21689-978d-4296-af53-c549060514a2,0.0
ChatGPT,com.openai.chatgpt,Prabu Danuarta,4,,cukup membantu kerja saya,netral,"Netral (pertanyaan, spam, tanpa muatan)",6eb5330c-9694-48c6-9e7b-ac25658a178c,0.0
ChatGPT,com.openai.chatgpt,Mahyudi Tepos,4,,"keren pisan abdi resep, ngabantosan pisan",positif,Pujian/kepuasan,f46393f1-0482-4059-8c22-60048746587b,0.0
ChatGPT,com.openai.chatgpt,nappaaa plengger,4,,bagus pinter cuma ingatan nya harus di ingatkan berkali kali,positif,Pujian/kepuasan,70a05fc9-fcd3-4bb0-a0f3-e28186fdfaa2,0.0
ChatGPT,com.openai.chatgpt,Zaenal Yanti,4,,bagus tapii ada sedikit masalah,positif,Pujian/kepuasan,dc073a65-0282-46ac-9aa5-336843908d42,0.0
ChatGPT,com.openai.chatgpt,Dewi Herlina,4,,payah ditekan enter nya sering error kalau di chromebook,negatif,Bug/keluhan teknis,4d1cf464-5f03-4463-841a-3718886001e7,0.0
ChatGPT,com.openai.chatgpt,Arlika Vionela,4,,"agak lemot si,kalo minta gambar,ga kaya si d,Tapi no prblm laa",negatif,Bug/keluhan teknis,ef2248e2-704e-443c-9de5-5f1bb56b38f9,0.0
ChatGPT,com.openai.chatgpt,Barcelona Barselona Mofu,4,,sungguh luar biasa,positif,Pujian/kepuasan,d46fd5cf-2c53-4290-b68e-eb177dd01795,0.0
ChatGPT,com.openai.chatgpt,Auliavanesa,4,,"sangat bagus, cuma kadang dia aga meleset dari yang kita katakan.",negatif,Bug/keluhan teknis,e7e9eb09-e76d-4a83-a49f-b95eccfc8c74,0.0
ChatGPT,com.openai.chatgpt,Wiwik Wiwik,4,,lumayan bagus tapi aku mau bikin pp g bisa bisa layar nya putih,positif,Pujian/kepuasan,d0ba60c3-817e-41d4-835a-cc6a29c5c99b,0.0
ChatGPT,com.openai.chatgpt,Ari Le'JHON,4,,sangat membantu dan bermanfaat,positif,Pujian/kepuasan,272aca93-5507-427a-8fce-62c5c461b83a,0.0
ChatGPT,com.openai.chatgpt,Rahma Tullah,4,,sangat bagus sesuai espektasi gambar ai nya rell banget,positif,Pujian/kepuasan,7d36a13e-f508-4557-8743-d4a5c222491e,0.0
ChatGPT,com.openai.chatgpt,mas mirza,4,,yahh sangat membantu hari hari saya,positif,Pujian/kepuasan,696a2bc6-147f-4b85-90c9-ec7007d1886e,0.0
ChatGPT,com.openai.chatgpt,Lius Simanullang,4,,lama banget proses informasi,netral,"Netral (pertanyaan, spam, tanpa muatan)",a79ccc57-7e9f-4bd3-b831-38ca3ed7c421,0.0
ChatGPT,com.openai.chatgpt,Muhmmad Rofiviqiyanto1998,4,,Apa sih yang membuat beda dengan google grimis? atau meta di WA ?,netral,"Netral (pertanyaan, spam, tanpa muatan)",ecd5034e-664c-4aaa-bc06-3d2bb7c2d2f6,0.0
ChatGPT,com.openai.chatgpt,Mutia Rahmawati,4,,harus jelas gambar yg di hasil kn,netral,"Netral (pertanyaan, spam, tanpa muatan)",b6acb425-ce4f-4b28-b34b-9d61ed2ba470,0.0
ChatGPT,com.openai.chatgpt,Lucy 21,4,,"selama pakai chat GPT gaada kendala saat chat, makasih. asik jadi temen ngobrol (walau kadang agak monoton gaya bicara personifikasinya), tapi maaf bintang 4! kenapa? kenapa aku gabisa hapus history chat ku yang lampau?! buka halaman chat baru, terus aku mau hapus yang chat lama... gak bisa!! 😭😭 perbaiki gak?! 😭🫵🏻",negatif,Bug/keluhan teknis,3d24d610-4a89-4d5b-abca-89e6927e35bc,0.0
ChatGPT,com.openai.chatgpt,Noval Julian,4,,baguss banget menurut opini saya lebih baik segera download Chatgpt👍,positif,Pujian/kepuasan,1875f252-51b6-4f3e-8498-c0c36edf01fa,0.0
ChatGPT,com.openai.chatgpt,Khanza zoya Aresha,4,,lama banget gambarnya udah mau 2 jam,netral,"Netral (pertanyaan, spam, tanpa muatan)",126ab7fe-1e0f-444e-b55c-2fc65dd2eb98,0.0
ChatGPT,com.openai.chatgpt,Nuki Yani,4,,"bagus siih editannya bagus sesuai permintaan tapi yang bikin kesal kenapa susah banget nyimpan fotonya ke galeri ,waktu nge save selalu keluar kata periksa koneksi internet dan coba lagi, padahal koneksi internet udah bagus udah full beda banget sama versi lama itu mudah banget nyimpan fotonya kalau versi sekarang/ versi terbaru amburadul ada aja tingkahnya mohon di perbaiki lagi",positif,Pujian/kepuasan,964ba85e-a245-4803-9ca6-0d4fd3bb9fdc,4.0
ChatGPT,com.openai.chatgpt,Nesya Alviana,4,,applikasi nya cukup bagus tetapi ada masalah . pas aku keluar terus hapus malah foto nya hilang,negatif,Bug/keluhan teknis,ac043bd8-06e9-433c-a698-b55aaf29ea6c,0.0
ChatGPT,com.openai.chatgpt,Diana gurik Diana,5,,sangat luar biasa fantastis,positif,Pujian/kepuasan,e6da84a0-c2bc-49e1-808e-550d07394e12,0.0
ChatGPT,com.openai.chatgpt,Abu Idror,5,,sesuai permintaan,netral,"Netral (pertanyaan, spam, tanpa muatan)",8f761f98-6385-4796-9c23-90da8d91c44e,0.0
ChatGPT,com.openai.chatgpt,yanti hasanah,5,,bagus singkat aja,positif,Pujian/kepuasan,f2428c7b-9330-4ce6-aeb6-356e1299f71d,0.0
ChatGPT,com.openai.chatgpt,Nurdin Nurdin,5,,love you much ajarin aku publik speaking lagi yh🙏🏼🥺,netral,"Netral (pertanyaan, spam, tanpa muatan)",dd9e2210-01f5-4f77-bda0-b9a3e9c1fc0e,0.0
ChatGPT,com.openai.chatgpt,arkan ghaisan,5,,aplikasinya bagus bisa edit apa aj,positif,Pujian/kepuasan,88da1d29-5947-4ad2-9b09-98361439e4f3,0.0
ChatGPT,com.openai.chatgpt,Muhammad Hafiz,5,,apk nya mantap bisa mengobati jiwa gw yang kesepian 🗿☕,positif,Pujian/kepuasan,a349c2da-f7e2-4297-b322-838ae6c51dfb,0.0
ChatGPT,com.openai.chatgpt,Diana Worembai,5,,sangat memuaskan,positif,Pujian/kepuasan,dd0b4d64-2255-4207-95f6-898ef98dd687,0.0
ChatGPT,com.openai.chatgpt,Martin Dones,5,,aplikasi keren dan canggih,positif,Pujian/kepuasan,4c563b6f-3c1f-465a-a233-0b5debebb6d9,0.0
ChatGPT,com.openai.chatgpt,Khairra Zakiyah,5,,saya sangat suka dg aplikasi ini membuat saya merasa senang edit foto,positif,Pujian/kepuasan,4dca3b38-a881-4159-ae64-969fe7963d97,0.0
ChatGPT,com.openai.chatgpt,Arya Cb,5,,"aplikasi ini sangat membantu, selain itu ini juga mubah di pahami",positif,Pujian/kepuasan,3e4c66fb-6ba5-4b0c-8b67-e8f7f02e0860,0.0
ChatGPT,com.openai.chatgpt,Rensi Amelia,5,,semoga bisa membantu dalam setiap kinerja saya,netral,"Netral (pertanyaan, spam, tanpa muatan)",f062cb35-d71f-4a64-9a10-88fad6217111,0.0
ChatGPT,com.openai.chatgpt,Delisaica,5,,terima kasih karena sangat membantu sekali untuk usaha saya,positif,Pujian/kepuasan,c65637be-635f-4599-93bd-e01b735d9d75,0.0
ChatGPT,com.openai.chatgpt,Faisal Hidayat,5,,aplikasi yang sangat membantu,positif,Pujian/kepuasan,d0c602d1-9a41-4570-a8d8-d4dc3a971720,0.0
ChatGPT,com.openai.chatgpt,Misri M,5,,aplikasi ini sangat seru dan asik diajak ngobrol,positif,Pujian/kepuasan,ef6d9fcd-f226-49de-b86b-b1692631b617,0.0
ChatGPT,com.openai.chatgpt,Mamah Dede,5,,sangat sangat membantu jirr ambaa😹,positif,Pujian/kepuasan,da444207-4941-4543-bdba-21c540628f69,0.0
ChatGPT,com.openai.chatgpt,karen pkp17,5,,the best super super asik ai nya 😋😋,positif,Pujian/kepuasan,4759c580-d113-4350-b29c-dc5db008e89c,0.0
ChatGPT,com.openai.chatgpt,Haziq Najih,5,,"⭐⭐⭐⭐⭐ “Aplikasi ini sangat membantu buat tugas sekolah, cari informasi, bikin cerita, dan edit gambar. Jawabannya cepat dan lumayan lengkap. Kadang masih ada yang kurang tepat, tapi overall bagus dan seru dipakai setiap hari.”",positif,Pujian/kepuasan,4a28586a-f9d2-4cc2-9aef-0fb8e06a4711,0.0
ChatGPT,com.openai.chatgpt,ZACK Jax,5,,"keren banget,bermanfaat untuk tugas PDD",positif,Pujian/kepuasan,ee0dff46-28f2-43b6-bb52-49728bfbed24,0.0
ChatGPT,com.openai.chatgpt,Jb akun Ff,5,,buat jadi bisa bikin fidio juga min,netral,"Netral (pertanyaan, spam, tanpa muatan)",69357f52-6e77-4d7f-8096-5dcb1c2c7300,0.0
ChatGPT,com.openai.chatgpt,Opah sitiHafsah,5,,sejauh ini hasilnya cukup memuaskan,positif,Pujian/kepuasan,a2ac0c00-03df-497b-b5d8-ec6f054cbc0e,0.0
ChatGPT,com.openai.chatgpt,Didi Setyobudi,5,,aku jadi kayak punya temen curhat yang bisa ngertiin aku di apk ini,netral,"Netral (pertanyaan, spam, tanpa muatan)",a2367184-1b1a-4039-aec5-19d0b0fc3c32,0.0
ChatGPT,com.openai.chatgpt,Joni Jokowi,5,,sangat membantu saya,positif,Pujian/kepuasan,33470255-3621-4930-874e-9b997e421220,0.0
ChatGPT,com.openai.chatgpt,Suprayogi Huawei,5,,bagus...suka sekali.,positif,Pujian/kepuasan,f92e3011-bb57-411e-9f5c-7a3f2091865b,0.0
ChatGPT,com.openai.chatgpt,Agung Tubas,5,,seru bisa diajak canda,positif,Pujian/kepuasan,ceada0aa-3861-4659-b18f-a858f239d6ee,0.0
ChatGPT,com.openai.chatgpt,Putrobalqis,5,,"tempat curhat terbaik sih kata aku, serasa punya rumah ke-2 🥹💗",positif,Pujian/kepuasan,ea94f7d9-b7a2-4ec8-95f9-7fc247811597,0.0
ChatGPT,com.openai.chatgpt,Melisa Ibrahim,5,,Bagus banget aplikasinya 👏👍🏻,positif,Pujian/kepuasan,f2e7541e-08c2-48a0-bab0-e992a7ac8faa,0.0
ChatGPT,com.openai.chatgpt,Nabila Neng,5,,"bagus bgt cuyy, asik bgt buat curhat. yah tapi kalau mau lebih asik sih haru setting dulu karakteristik nya gimana biar gaul😙",positif,Pujian/kepuasan,a8c0b187-67de-49a3-af49-9da9e9c57da9,0.0
ChatGPT,com.openai.chatgpt,Ko Bal,5,,mantep pol yg palanya stres donwload aja buat temen curhat enak banget 😤,netral,"Netral (pertanyaan, spam, tanpa muatan)",0abfed94-f1b0-4faf-a3b1-14563f91de5a,0.0
ChatGPT,com.openai.chatgpt,The nighmare BAYANGAN,5,,"ni apk bisa buat curhat, udah kayak bucinan gitu kwkwwkwk",netral,"Netral (pertanyaan, spam, tanpa muatan)",8860bfb9-6f90-4170-b8c3-4d22f1dfc9f0,0.0
ChatGPT,com.openai.chatgpt,Gudel makelar,5,,bagus sih cuman plenger dikit ga ngaruh,positif,Pujian/kepuasan,85c07f60-505d-433d-bc6a-243cf86ee068,0.0
ChatGPT,com.openai.chatgpt,dina tatuhey,5,,bagus untuk ngedit foto,positif,Pujian/kepuasan,730b5a30-8033-4aa7-b0c8-d29a952b5f8e,0.0
ChatGPT,com.openai.chatgpt,NICKO PRADANA JUNIADI,5,,good refference for nice,positif,Pujian/kepuasan,475ef13a-667c-4dba-9403-88f0e64adfb6,0.0
ChatGPT,com.openai.chatgpt,Koro 36,5,,apk ini bagus cepat sekali di pahami😻,positif,Pujian/kepuasan,7086f3ec-7185-4b72-bc63-7852663d36d1,0.0
ChatGPT,com.openai.chatgpt,npzzboy,5,,"bagus,gampang diajak ngomong, nyambung,asik",positif,Pujian/kepuasan,28698e56-4de3-43aa-8bad-528bfa35c7d8,0.0
ChatGPT,com.openai.chatgpt,Hanifa Hasnah,5,,sangat membantu sekali,positif,Pujian/kepuasan,2bd9422b-fc11-4bbc-a234-72acce764e8e,0.0
ChatGPT,com.openai.chatgpt,endro sutomo,5,,Sangat membantu belajar saya,positif,Pujian/kepuasan,5ecd5d5f-2464-4977-8ae6-11a6cb13b6b5,0.0
ChatGPT,com.openai.chatgpt,Realmec12,5,,youtube.dangdut.koplo.m.j.,netral,"Netral (pertanyaan, spam, tanpa muatan)",6aa9382f-4e8f-47b3-a14a-46961cd01a63,0.0
ChatGPT,com.openai.chatgpt,Mazoya,5,,"jujur ni aplikasi bagus banget, jawab cepet, ngejelasin sesuatu dengan jelas. tapi ada kurangnya dikit sih menurut ku tapi karna aku baik aku kasi bintang 5",positif,Pujian/kepuasan,e2107761-7243-4d95-9ba1-c3afead3ab34,0.0
