nama_aplikasi,app_id,nama_pengguna,rating,judul_review,konten_review,label,alasan,review_id,jumlah_like
Gemini,com.google.android.apps.bard,Argam Arsenio,1,,"ai jelek ga guna slah Mulu ga pernah bener,udah lah jelek ga guna lagi!!!",negatif,Kritik/emosi negatif,b278407f-a273-4f39-95d3-c6bf5a0f860c,0.0
Gemini,com.google.android.apps.bard,Triana Lusiati,1,,kok aku mau buka aplikasinya gak bisa terus disuruh perbarui sama play store itu aku gak tau,negatif,Bug/keluhan teknis,34e8a649-f01c-41c4-aefe-b6eed3d03616,0.0
Gemini,com.google.android.apps.bard,Musliatul Ummah03,1,,selalu gabisa dipakek,negatif,Bug/keluhan teknis,6cc35ebc-00e8-438c-b3f8-3c4700752123,0.0
Gemini,com.google.android.apps.bard,Rifki Habibie,1,,wajah nya selalu tidak sesuai dengan di foto tidak semirip yang di inginkan. 😒,negatif,Bug/keluhan teknis,49f86a2f-249a-485d-ae57-56153b87925b,1.0
Gemini,com.google.android.apps.bard,ntfaa,1,,kenapa tidak bisa diedit,negatif,Bug/keluhan teknis,68fb9994-ae91-4d6d-97cd-dc0dd1f21c83,0.0
Gemini,com.google.android.apps.bard,Fachri SMA 6,1,,"pembuatan gambar nya body shaming, semua tubuh wajib bentuk langsing, sangat body shaming+ kenapa wajah yang di tampilkan selalu good loking",positif,Pujian/kepuasan,f223388a-57a6-40df-8f67-342fd2c63f60,10.0
Gemini,com.google.android.apps.bard,M Fabio Yusuf,1,,"Google Assistance masih lebih bagus dari Gemini, emang ga bisa generate foto / video tapi buat daily work yang membutuhkan efisiensi super cepat masih lebih bagus Google Assistance, Gemini udah kayak Virus maen install aja di chrome, Udah tau chrome berat makan ram, ditambah Gemini makin berat, Mana Google ga pernah Optimasi, Kan Programer nya pake AI, ga lama lagi CEO nya juga AI.",negatif,Rating rendah dengan pujian → sarkasme,36235d8c-2c54-4180-a597-4e86b6929fbe,6.0
Gemini,com.google.android.apps.bard,Putri Ayu Nainggolan,1,,apk yg tidak jelas,negatif,Kritik/emosi negatif,80dee64a-1acf-4838-8436-4931bf3f7c68,0.0
Gemini,com.google.android.apps.bard,Adella jufalia putri Della,1,,gabisa buatin gambar jelek bgt,negatif,Bug/keluhan teknis,b4886c0d-cdf6-417a-9499-619b1f461674,0.0
Gemini,com.google.android.apps.bard,Kasman Brigjen Sulaiman,1,,"udah gak mau lagi dia, kasih bintang 1",netral,"Netral (pertanyaan, spam, tanpa muatan)",089d892c-6ed7-4a2a-b4a5-9a71434f070c,0.0
Gemini,com.google.android.apps.bard,Celsilia Isma,1,,kenapa tidak bisa edit foto,negatif,Bug/keluhan teknis,d4a535ab-75bd-4053-981f-2061b4f4ab6e,0.0
Gemini,com.google.android.apps.bard,ga gapapa,1,,"susah kali kirim fotonya,malah mohon maaf atas kekeliruan sebelumnya🤓",negatif,Kritik/emosi negatif,21ebe695-d449-4351-85d3-cb517312a979,1.0
Gemini,com.google.android.apps.bard,Arya .D,1,,"Gak bisa nge hack, buat bantu nyari jawaban dari soal MTK yang rancu",negatif,Bug/keluhan teknis,66bebd7a-71fa-4ce3-8104-2e1244428f14,0.0
Gemini,com.google.android.apps.bard,Awaluddin Nyonri,1,,jawaban kadang masih kurang akurat,negatif,Kritik/emosi negatif,d2a98e4d-ab12-4a65-9204-e183ee8fd662,0.0
Gemini,com.google.android.apps.bard,Cᴇʟɪɴᴇツ,1,,saya tadi mau nanya apa dijawab nya beda tolong perbaiki lagi deh,negatif,Rating rendah dengan pujian → sarkasme,b5a145ed-ee1f-4a13-9207-4ecc21a6a4c6,0.0
Gemini,com.google.android.apps.bard,Okis Widiyati,1,,fotonya tidak sama,netral,"Netral (pertanyaan, spam, tanpa muatan)",de91f0f4-b273-450a-8baa-0df5306f0915,0.0
Gemini,com.google.android.apps.bard,Nengah Ridasta,1,,apa ini ngawurrrr,negatif,Bug/keluhan teknis,f1e3d2a3-c573-4151-8571-d453af8a1f73,0.0
Gemini,com.google.android.apps.bard,Heri Halim,1,,Suka keliru dalam memberikan jawaban,netral,"Netral (pertanyaan, spam, tanpa muatan)",a019484b-7870-498c-9560-4c6b8e4d61ad,0.0
Gemini,com.google.android.apps.bard,Zaib Si bocah nakal,1,,"apalah eror 13, eror 1081. Ini gimana sih? mau ngepromt harus mode PRO, kalau gak eror, kadang juga udah mode PRO tapi tetep eror, kagak konsisten erornya. Kekurangan",netral,"Netral (pertanyaan, spam, tanpa muatan)",1b052a06-d04e-44ad-a76c-eb357fb374c6,0.0
Gemini,com.google.android.apps.bard,Aminah Saja,1,,Halah nyocot Napa harus upgrade ke premium 🗿,positif,Pujian/kepuasan,0e2fd835-7bfc-4d6d-9e70-7898f21e6da0,0.0
Gemini,com.google.android.apps.bard,Abdul Faiz,1,,aplikasi ai jelek,negatif,Kritik/emosi negatif,21f8e055-48dd-4090-bb17-c4def9797a04,0.0
Gemini,com.google.android.apps.bard,Sariyansah Riyan,1,,tidak baik dan tidak bisa membantu saya,negatif,Bug/keluhan teknis,d4777d6d-9566-418d-9847-f5e86046f88b,0.0
Gemini,com.google.android.apps.bard,Silvia Ngh,1,,oon bett nii aplikasi,netral,"Netral (pertanyaan, spam, tanpa muatan)",7eae492e-b991-4b24-b59b-ad93e1c4a78d,0.0
Gemini,com.google.android.apps.bard,kyno nugi raufan,1,,nggak bisa ngedit foto,negatif,Bug/keluhan teknis,9457baf8-461d-46ff-8b08-dca8c4716cac,0.0
Gemini,com.google.android.apps.bard,fia Shz,1,,pengertian maksud sangat buruk.,negatif,Kritik/emosi negatif,5e46ae1e-ef93-4973-a803-bf574fca2446,0.0
Gemini,com.google.android.apps.bard,widadi daniel,1,,"Terdapat bug yang membuat riwayat percakapan hilang/terdeteksi nonaktif, tolong segera diperbaiki",negatif,Bug/keluhan teknis,c6678ed9-4d37-43eb-b26d-e88cbd40adf0,3.0
Gemini,com.google.android.apps.bard,Ikamilala,1,,gak sesuai dengan yang saya inginkan,negatif,Bug/keluhan teknis,501f2ab3-f66a-4d2d-9aba-2f052b1ace0a,0.0
Gemini,com.google.android.apps.bard,Reza Anafi,1,,upgrade nya bayar,positif,Pujian/kepuasan,6c343167-4f57-43b2-8153-b48f74bdbad2,0.0
Gemini,com.google.android.apps.bard,Putra Jaya,1,,generate foto terbatas,negatif,Kritik/emosi negatif,31ee29d0-c6a5-4740-8949-90680f6daacc,1.0
Gemini,com.google.android.apps.bard,Novy yy,1,,engga sesuai dengan yang di minta.....,netral,"Netral (pertanyaan, spam, tanpa muatan)",27bf8d65-0a86-4558-9c8e-79d4b659a175,0.0
Gemini,com.google.android.apps.bard,Galang Ramdhani,1,,ini gemini saya ko eror yah aneh,netral,"Netral (pertanyaan, spam, tanpa muatan)",8b8d69d6-3507-4e7f-834e-87974aafc987,0.0
Gemini,com.google.android.apps.bard,Rizki gtg,1,,"disuruh aktifitasi, udh diturutin masih ga bisa. ga jelas bet makin kesini",negatif,Bug/keluhan teknis,579657f5-efa6-49b6-8336-f581b4597ac3,0.0
Gemini,com.google.android.apps.bard,yayasmin rina,1,,wah gabagus banget aku rate 5,negatif,Rating rendah dengan pujian → sarkasme,cc97900b-438e-4d46-99df-81f756206c8b,0.0
Gemini,com.google.android.apps.bard,Mohamad Adin,1,,"orang lain disuruh ngedit foto bisa, lah ini punya gua cuman bisa plonga plongo kalo gabisa ngedit bilang nya pake bahasa Inggris emang google iq rendah ini mah",negatif,Bug/keluhan teknis,321814c8-c313-4bcd-90d5-81742a30c93e,0.0
Gemini,com.google.android.apps.bard,Keyza Siregar,1,,"sangat buruk,tidak cocok berada di ponsel saya",negatif,Kritik/emosi negatif,636c5fc3-50a1-481f-bbfa-cc6b3fad6f90,0.0
Gemini,com.google.android.apps.bard,Alenka Roma,1,,ai yang paling penting ❤️😊,netral,"Netral (pertanyaan, spam, tanpa muatan)",d51d70b2-ca42-407b-825e-b64088af5287,0.0
Gemini,com.google.android.apps.bard,Wage fajar Maulana Maulana,1,,gak bisa membuat gambar,negatif,Bug/keluhan teknis,93546f01-1861-4108-99c0-bf3b51488289,0.0
Gemini,com.google.android.apps.bard,khaizan _animasi,1,,aplikasinya bagus tapi sering error sama responnya sangat lambat dan sangat tidak sesuai bahkan kadang sering keluar sendiri atau cuma nampilin layar putih jadi tolong diperbaiki,negatif,Bug/keluhan teknis,7a6c9a5c-0fe5-42b8-a1fc-baf2c17cd913,2.0
Gemini,com.google.android.apps.bard,Marwah Yasmin,1,,"ga bisa ngedit, ga bisa memenuhi perintah aku ksih bntng 1 aj",negatif,Bug/keluhan teknis,d9fda5ca-8a1c-4d5d-a7dd-86a96f37b37c,0.0
Gemini,com.google.android.apps.bard,A.Mu'in lien Official,1,,"jelek sekali, tidak rekomendasi aplikasi AI Gemini ini. Karena tidak relevan, setiap diskusi selalu mengulang lagi kesalahan yang sama tidak mengikuti instruksi pengguna. Terlalu banyak menghabiskan waktu. pokoknya jelek banget 👎",negatif,Kritik/emosi negatif,16aae7e4-93cb-4300-8a4a-215ca1272f13,1.0
Gemini,com.google.android.apps.bard,Skin Care,1,,tombol enter hilang pas masukin gambar,negatif,Bug/keluhan teknis,520a0de6-6245-44f2-8fc9-3bf5301f5d38,0.0
Gemini,com.google.android.apps.bard,Fahrizal Fahri,1,,fitur itu bikin aku emosi pertama dia tau nama aku rizal tau dari mana namaku padahal gak kayak dola gak tau namaku ini apa tau namaku main lacka aja tolong perbaiki itu bikin aku emosi,negatif,Rating rendah dengan pujian → sarkasme,13d9df42-61df-4c4a-a79e-fd0e73251fef,0.0
Gemini,com.google.android.apps.bard,Adiyatma Agung,1,,gabisa bikin foto,negatif,Bug/keluhan teknis,f7e8581e-6b8d-47ae-8e4a-a4b24b64fcfb,0.0
Gemini,com.google.android.apps.bard,Asep R,1,,"aplikasi gemini AI jelek sekali respon nya selalu melenceng, padahal ini dari perusahaan sekelas google",negatif,Kritik/emosi negatif,0b8b73a2-bda9-4731-a9b4-83b2448ba5ce,2.0
Gemini,com.google.android.apps.bard,Zoro Zen,1,,ga bisa pake nano banana 2,negatif,Bug/keluhan teknis,dd280615-1c43-478a-b0c7-7fecab46c468,0.0
Gemini,com.google.android.apps.bard,Random guy,1,,ai sering ngasih data ngaco gak bener sama dilapangan,negatif,Bug/keluhan teknis,51920014-11f5-4e8d-bc6c-3bcda4f2a8d4,2.0
Gemini,com.google.android.apps.bard,Alif Aththabarani,1,,TIDAK BISA MENG EDIT GAMBAR,negatif,Bug/keluhan teknis,62eda4ec-9488-43ce-bf5d-32fcdd323c56,0.0
Gemini,com.google.android.apps.bard,Awan Saya,1,,jelek gabisa edit foto,negatif,Bug/keluhan teknis,7c76c0a6-f60b-4859-93ea-c521d9d1e789,0.0
Gemini,com.google.android.apps.bard,Cindi Rilian,1,,"jelek, perkara nama panggilan aja, aku minta simpan, jadi setiap aku buka percakapan, aku minta nama panggilan ku benar, sampai berkali kali buka percakapan baru, gak ada sama sekali yang sesuai permintaanku, cuman sekedar nama panggilan aja padahal. gak canggih gak pintar.",negatif,Kritik/emosi negatif,ff3ff46c-5f70-4457-b65b-d232ce1b20f9,0.0
Gemini,com.google.android.apps.bard,ARRIVAL Rival,1,,"ini udah bagus cuma kek anj aja, pas kita bikin cerita yg udah panjang selalu aja pas mau di buka lagi muteeeeeer Mulu, ngeleg bet asli, apa lagi kalo nggak muter selalu ""gagal memuat obrolan"" padahal baru 4 prompt gw buat loh di buat cerita nya",negatif,Bug/keluhan teknis,676312bb-6fb2-4e97-959d-8d2a7a104b64,2.0
Gemini,com.google.android.apps.bard,yi fa,1,,"jelek,kalo edit foto mukanya jadi beda anjir padahal foto yang di kasih udah jelas banget berulang kali di ulang masih sama aja mengecewakan.",negatif,Kritik/emosi negatif,6537ad18-21cd-4dcc-bc3d-0b2b9ae5a13e,0.0
Gemini,com.google.android.apps.bard,Heru masruhe,1,,kurang cepat proses editnya,negatif,Kritik/emosi negatif,1e008e70-f2c1-436d-bdf3-91f919d9733c,1.0
Gemini,com.google.android.apps.bard,Resika Azahra,1,,tapi aku gak bisa masuk dalam,negatif,Bug/keluhan teknis,9167bbaa-cdf9-4808-ab1d-8e516afc42c8,0.0
Gemini,com.google.android.apps.bard,Ngo pi,1,,"Kenapa sekarang suka salah baca ya gemini? Dulu saya selalu pakai buat analisa chart trading, sekarang jawabannya ngawur dan salah faham. Selalu salah baca, tidak teliti dan jawaban ngawur",negatif,Bug/keluhan teknis,7ac07259-19d2-4afb-9736-eea0d8d98c99,0.0
Gemini,com.google.android.apps.bard,Habibi Habibi,1,,tidak dapat mengedit fto,negatif,Kritik/emosi negatif,cae94453-4b7e-48ec-992f-1883b8645de8,1.0
Gemini,com.google.android.apps.bard,Kha Kha,1,,bisa akses semua data di HP?,netral,"Netral (pertanyaan, spam, tanpa muatan)",84fd8485-695f-4368-9f53-82f923ed05e1,0.0
Gemini,com.google.android.apps.bard,Dwayy,1,,masa gabisa edit² foto😒,negatif,Bug/keluhan teknis,6b94e620-d341-433c-b306-8db099ce57ab,0.0
Gemini,com.google.android.apps.bard,Redi Ansah,1,,saya pengen edit gambar ko ga bisa,negatif,Bug/keluhan teknis,b0d25c60-586d-4073-a5ca-56731ea28ec2,0.0
Gemini,com.google.android.apps.bard,Isna bahri,1,,tolong dong kenapa selalu ada batasan buat pake gemini ai sangat kecewa baru berapa foto di gunakan sudha batasan lagi mohon di perbaiki kembali sedangan yang lain sampai malam masih bisa di gunakan dan kenapa saya begini,negatif,Kritik/emosi negatif,68476adc-1b13-4c42-861f-3336dc692651,0.0
Gemini,com.google.android.apps.bard,Fitri kusuma Kusuma,1,,tidak seru dan tidak sesuai dengan hasil,negatif,Bug/keluhan teknis,71e0829a-cbec-4b77-8215-ea04eda68598,0.0
Gemini,com.google.android.apps.bard,Dzikri Ganteng,1,,@ga jelas aku minta bikin foto malah ga bisa,negatif,Bug/keluhan teknis,072a2007-d04f-4937-82ed-47ce86a06abe,0.0
Gemini,com.google.android.apps.bard,Luthfie Zaidan,1,,"minta lirik lagu yang benar, salah total dikasihnya, udah minta lebih dari 20 kali tetap salah dan kekeh ngasih lirik yang sama... udah gw suruh research di berbagai website malah kekeh sama lirik yang dia kasih dan ga mau gunain research website, ikuti kek gpt napa, open ai yang bagus bisa research website sesuka user... tolonglah kedepannya kasih user kemampuan untuk research website ke Gemini biar ego Gemini ini ga nganggu",negatif,Rating rendah dengan pujian → sarkasme,090e5fb0-5885-4d02-8d06-ad4a5d791065,0.0
Gemini,com.google.android.apps.bard,Dim Damdim,1,,"promt udah jelas, rapi, hasilnya malah semaunya sendiri. Makin kesini bukan makin bagus malah payah!!",negatif,Rating rendah dengan pujian → sarkasme,b1ace6b0-9e77-482b-9500-8a5206f4e2fc,0.0
Gemini,com.google.android.apps.bard,Yan Salam Wahab,1,,aolikasi yg tidak.bisa mengikiti intriksi dg benar,negatif,Bug/keluhan teknis,612c65ec-0437-4eb9-ab63-2004b98acd88,0.0
Gemini,com.google.android.apps.bard,Krisna,1,,jelek bikin game Minecraft aja gabisa,negatif,Bug/keluhan teknis,b2f81f3e-27d6-43a2-9d44-6f05f1b66222,0.0
Gemini,com.google.android.apps.bard,GENK,1,,"bloon aplikasinya,banyak yang ga nyambung",negatif,Kritik/emosi negatif,dad5bb04-24cc-4761-ba6f-5cded4226ce5,0.0
Gemini,com.google.android.apps.bard,Komen 098,1,,kepental dari gemini ketika sudh menyusun teks dn teks nya hilang begitu saja dn saya harus membangun ulang teks dn ini terjadi 2x sehingga saya sudh membuang waktu 2x buat bangun teks yg sama shib*L,negatif,Bug/keluhan teknis,60e52477-8c55-41f8-ab00-4265f3bb7e95,0.0
Gemini,com.google.android.apps.bard,Bubur Manado,1,,tidak bisaaa buat foto,negatif,Bug/keluhan teknis,2335134f-a4d2-4a72-b329-9740fddc7347,0.0
Gemini,com.google.android.apps.bard,Ari Imam Mufti,1,,"plus nya gemini dengan mode gratisannya chat gpt lebih baik chat gpt, buang2 duit",negatif,Rating rendah dengan pujian → sarkasme,f3f2dcf9-9570-451f-a53c-aa5dd746426d,0.0
Gemini,com.google.android.apps.bard,Hasan Sandel,1,,jelek nggak bisa ngedit,negatif,Bug/keluhan teknis,f1a66055-3082-4c96-85f1-3829998a69b1,0.0
Gemini,com.google.android.apps.bard,X.12_RAHMAT PRIYO WICAKSONO,1,,tidak bisa di gunakan,negatif,Bug/keluhan teknis,0c77bace-41d4-447d-b7cd-d68023f22340,0.0
Gemini,com.google.android.apps.bard,̇,1,,apalah ku kira Gemini app sendiri teryata nyatu Ama goggle percuma download ni apk wkwkwk di google juga ada di bikin terpisah jangan saling terhubung,negatif,Kritik/emosi negatif,c447aed0-203b-47d6-a461-b4cda81f22fc,0.0
Gemini,com.google.android.apps.bard,Mayka,1,,"kenapa ya sekarang klo buat ngedit foto hasilnya jelek , masak d foto yang aku kirim gc ada noda di wajah d edit malah banyak noda bintik hitam , udah gak kyak kemarin""",negatif,Kritik/emosi negatif,1cfbb744-1e7d-4098-a907-d8526021c3b6,0.0
Gemini,com.google.android.apps.bard,isnu Cahyo,1,,"dikit-dikit langganan, cuma buat males",netral,"Netral (pertanyaan, spam, tanpa muatan)",ef7f139c-191f-4690-891e-80488524ae73,0.0
Gemini,com.google.android.apps.bard,Septia Setia,1,,"gausa pake ni aplikasi, pake Dola atau chgpt aja",netral,"Netral (pertanyaan, spam, tanpa muatan)",cd787e4f-9323-4d55-ba65-172ac24615ee,0.0
Gemini,com.google.android.apps.bard,Agent Privacy spy,1,,kebalikan banana seperti dulu 😠😡,netral,"Netral (pertanyaan, spam, tanpa muatan)",8ddb6756-21c6-453e-ba1f-1c07c7e094db,0.0
Gemini,com.google.android.apps.bard,Shaka Alfatih,1,,ini gajelas masa aku minta gambar apa gitu gak bisa masa padahal gak aneh aneh loh emang gak guna hapus aja yang udh download biar berkurang ok dil ya,negatif,Bug/keluhan teknis,98d997fe-f7aa-4961-b010-b8bd07b98156,0.0
Gemini,com.google.android.apps.bard,Renzy Anugrah,1,,makin lama makin gajelas,netral,"Netral (pertanyaan, spam, tanpa muatan)",9ef37311-d574-4ce3-a8c0-6fc014a2c541,0.0
Gemini,com.google.android.apps.bard,Arjuna Athaya,1,,tolol gak bisa baca file pay to win,negatif,Bug/keluhan teknis,bddc5cab-42ad-494b-9955-5df07d3b3ed7,0.0
Gemini,com.google.android.apps.bard,Rara_tercantik593 Rara,1,,aplikasi nya jelek banget tapi lumayan bagus lah,negatif,Rating rendah dengan pujian → sarkasme,9e1c4f41-2d9d-4b84-9641-6b810db6a809,0.0
Gemini,com.google.android.apps.bard,Music Live,1,,menyesal membayar. saya minta foto anak saya di edit agar seperti bernyanyi. malah tidak bisa karena alasan anak di bawah umur. dan foto saya usia 36 tahun minta ganti background juga di anggap anak dibawah umur. wkwkwkwk . stupid app,negatif,Bug/keluhan teknis,84053401-1c8c-4be4-adde-1227f3a77794,0.0
Gemini,com.google.android.apps.bard,Cherubi Stanza,1,,"Jangan mau beli Extra Google Gemini, daya ingatnya tolol bukan main. Direvisi bukannya makin akurat, malah ngalor ngidul",netral,"Netral (pertanyaan, spam, tanpa muatan)",89602a07-b031-4447-827f-47bb1e675a4f,0.0
Gemini,com.google.android.apps.bard,Mas Bow,1,,"setelah update/ install ulang, jadi gagal login meski user dan pasword sudah benar.. lagi bagus bagus nya padahal",negatif,Bug/keluhan teknis,78dd8b51-123c-4f24-bdf9-8a3c6dcc428f,0.0
Gemini,com.google.android.apps.bard,Teguh Setiawan,1,,buat objek talk gem sekarang kenapa g bisa hasilnya malah real,netral,"Netral (pertanyaan, spam, tanpa muatan)",cd68a751-3ccc-438b-8a24-422d60a4cee2,0.0
Gemini,com.google.android.apps.bard,Arzhy Takahashi,1,,"Permintaan Menganalisa Gambar Selalu di Tolak Karena Pembatasan Pembuatan Gambar, Padahal Dalam Instruksi nya Sudah Di Tegaskan untuk ""Menganalisa Gambar Yang Di Berikan"" tidak sesuai konteks dan personality... bad 👎",negatif,Bug/keluhan teknis,b9830e6d-f24d-482e-bee6-65dac4dd2131,0.0
Gemini,com.google.android.apps.bard,Santiastuti Ramadhani,1,,informasi sering tidak valid,negatif,Kritik/emosi negatif,a5bfebd8-62a3-4b6e-b4c1-aff253752281,0.0
Gemini,com.google.android.apps.bard,Novianto Ade,1,,BUG APLIKASI PARAH!,negatif,Bug/keluhan teknis,82ffbe87-2f23-47fd-9ffb-d4943c518ed8,0.0
Gemini,com.google.android.apps.bard,Primayudha Mandiri,1,,Dear Development. Stop pakai sistem Nano Banan 2! Muak banget sama sistem Nano Banana 2. Foto/gambar ditolak terus. Buat analisis hasilnya gak memuaskan. ... Padahal kemarin-kemarin cukup baik.,negatif,Kritik/emosi negatif,bf64c73e-3364-4efe-847d-c5ea4bed533e,0.0
Gemini,com.google.android.apps.bard,Selvi 123,1,,megatifin kolokomentar jgn di sembunyikan kolokomentar ya,netral,"Netral (pertanyaan, spam, tanpa muatan)",33f3278f-d789-470c-8357-d8e5347dfccf,0.0
Gemini,com.google.android.apps.bard,rizlan raksayuda,1,,"ai nya plenger banget, disuruh ini itu malah gak sesuai, gak jelas banget emang, plengernya gak ketolong!",negatif,Bug/keluhan teknis,e6126484-f276-4b9a-b3a4-ede9fb91cb7a,2.0
Gemini,com.google.android.apps.bard,Mue Eza,1,,ga guna kasih solusi amatir seperti anak bayi yg harus dituntun logikanya ga recomended.,negatif,Kritik/emosi negatif,39d18d4f-076d-4511-91a5-6e1e8cf2f49f,3.0
Gemini,com.google.android.apps.bard,Pop Pp,1,,aplikasi nya jelek tolol lagi gw minta bikin kan prompt video prompt dengan minta bikin video itu kan beda kan saya minta bikin teks prompt bukan minta bikin video dia malah bikin video lah gw gk mau minta dia bikin video karena ai ini tolol minta bikin teks dan gambar masih banyak salah apalagi video saya minta prompt dia bikin video saya tidak ada bila minta bikin kan video tapi minta bikin prompt Gemini ini ai tolol,negatif,Bug/keluhan teknis,f373e1ca-7ef8-4e1d-b1ea-fa7b1e56411c,0.0
Gemini,com.google.android.apps.bard,suwanda wanda,1,,aplikasi ini tidak sesuai yg saya mau dan itu membuat saya sangat kecewa,negatif,Bug/keluhan teknis,670dcb50-3a91-42b0-bb58-2393fc8bbacb,0.0
Gemini,com.google.android.apps.bard,Iskandar Dinata,1,,"selalu ngarang memberikan informasi, tidak akurat, ngatur, ngelantur.",negatif,Kritik/emosi negatif,b3cf40a7-b8de-473d-9818-e9ed9a1dfd1b,0.0
Gemini,com.google.android.apps.bard,Aisyah Luthfatunnisa El hazima,1,,Udah pakai pro tapi memori jelek banget.,negatif,Bug/keluhan teknis,02413524-aafa-4380-a8ee-1c6b52db36e7,1.0
Gemini,com.google.android.apps.bard,Muhammad Nasrullah,1,,"kalau bahas topik tertentu yang spesifik, kadang jawabannya terkesan seperti ngarang, dan kadang tidak update.",positif,Pujian/kepuasan,a3af8c8b-921c-4b21-8a9d-bf98e3b7f162,1.0
Gemini,com.google.android.apps.bard,Rrr Uuu,1,,tidak sesuai...sudah daftar pro tp yang didapat tidak sesuai,negatif,Bug/keluhan teknis,6f2fc047-d199-4535-838d-15c9a56177e2,2.0
Gemini,com.google.android.apps.bard,Chang Intan Permatasari,1,,"Gemini adalah aplikasi pengedit foto dan bisa membantu kita mengerjakan tugas dari guru. Selain itu gemini memilki filtur edit AI yang canggih dan sesuai dengan apa yang kalian inginkan. Selain untuk mengedit foto dan mengerjakan tugas sekolah, gemini juga bisa menjadi teman curhat yang akan bikin kamu nyaman berbagai cerita kepadanya.",positif,Pujian/kepuasan,e063b8cc-f8e3-4247-af61-1abb8aee7f57,1.0
Gemini,com.google.android.apps.bard,Dewa Nugraha,1,,Saya minta dibuatkan gambar upacara tukar cincin saya dalam animasi 2d malah dibuat gambar 2 pria di dalam mobil.,netral,"Netral (pertanyaan, spam, tanpa muatan)",7c030552-50bd-46a8-9704-455252bf2c37,3.0
Gemini,com.google.android.apps.bard,Reno Sari,1,,"ai sampah, sama prompt aja gak paham, dibilang kecil, besar juga di buat sama dia",negatif,Bug/keluhan teknis,bc4eec64-19bd-4828-8bad-a6ebf5fe9138,1.0
Gemini,com.google.android.apps.bard,Velita Armega,1,,slalu jelek saat membuat foto sudah bilang akan membuat lebih bagus tetapi tetap saja,negatif,Bug/keluhan teknis,dc6a4308-5c05-43bd-a331-2950c259c9ca,1.0
Gemini,com.google.android.apps.bard,Arsyad Barra,1,,aku mau bikin foto bukan bikin alesan,netral,"Netral (pertanyaan, spam, tanpa muatan)",9b6a3f60-cf9f-49fb-b379-c6cff0dd2132,1.0
Gemini,com.google.android.apps.bard,Suep Real,1,,"sebenarnya gak cocok kasih bintang,gak jelas setiap mau edit foto di tolak (Sorry, I can't edit images for you yet. Can I generate an image instead, or help with something else?) kan gak jelas buang buang data aja,kalo bisa di blokir aja aplikasi ini di Indonesia",negatif,Kritik/emosi negatif,3823238b-7220-44e3-b277-f1fafc162032,5.0
Gemini,com.google.android.apps.bard,Abraham Christian,1,,aplikasinya ngeleg-ngeleg!,netral,"Netral (pertanyaan, spam, tanpa muatan)",e05ec91b-14a1-4ede-bcbb-da88a99f9c01,0.0
Gemini,com.google.android.apps.bard,Sultan Maulana,1,,"ai nya jelek gak paham paham dan lama, sering error dan lemot pula",negatif,Bug/keluhan teknis,b7a7981c-d25f-492a-8f5d-1e79ef08110b,1.0
Gemini,com.google.android.apps.bard,Fais Wildan,1,,ai dongo ga ngikutin kata kata aink,negatif,Kritik/emosi negatif,3ad9cfbf-f0dc-4686-9f29-2575d14ff43f,0.0
Gemini,com.google.android.apps.bard,Alfan dani,1,,lama-lama nih aplikasi banyak masalahnya. aplikasi ai lain semakin di-update semakin gacor. ini aplikasi makin di-update malah semakin mundur nggak ada kemajuan sama sekali,netral,"Netral (pertanyaan, spam, tanpa muatan)",09411395-8f16-42c8-8eb3-f7a864141a64,0.0
Gemini,com.google.android.apps.bard,Nadia Azzahra Munandar,1,,"Gemini tidak bisa menangani masalah, bahkan selalu menolak mentah-mentah saat baru diberitahukan masalahnya. Dibilang tidak bisa menciptakan itu, padahal tidak ada yang meminta dia melakukan apa-apa. Juga, ketika hanya berdiskusi tentang saluran WA selalu dia seenaknya mengatakan itu tidak aman dan tidak pantas. Singkatnya, sekarang Gemini sudah sangat jarang bisa nyambung dalam obrolan.",negatif,Bug/keluhan teknis,8cb333ec-1a2a-45b6-bbf0-c93bde26e36f,1.0
Gemini,com.google.android.apps.bard,Siti Fatimah,1,,kok gabisa edit gambar sih,negatif,Bug/keluhan teknis,f035d8fb-d1e9-4864-8de8-b48c3fc9f61c,0.0
Gemini,com.google.android.apps.bard,BADOLOL,1,,"saya kecewa karena ada bug yang membuat saya tidak bisa melanjutkan percakapan saya, lalu saat saya ingin membuka nya kembali tertulis ""Gagal Memuat Percakapan"" jadi saya sangat kecewa padahal jaringan lancar aja, tolong cepat di perbaiki",negatif,Bug/keluhan teknis,354bcb34-4fac-4ac0-91ee-82c125ed0a91,11.0
Gemini,com.google.android.apps.bard,Asep Sujana,1,,jelek dan buruk cara berpikirnya,negatif,Kritik/emosi negatif,4d739442-1059-4424-8860-535c3d8f7184,1.0
Gemini,com.google.android.apps.bard,Princepapua@gmail.com Valencia999,1,,"selalu mengganggu tanpa ditekan dll muncul terus gemini, bagaimana carax agar mendengar lagu dg headset bluetooth tanpa muncul gemini? oh jg sdh dinon aktifkan tp msh terus muncul? tq",netral,"Netral (pertanyaan, spam, tanpa muatan)",4375f92c-a5fa-4fa0-89a8-d6d8e39a26a5,1.0
